"batch_id","run_id","line","mase_run_id","type","timestamp","agent","cell","graph","transaction_id","archive_id"
"react-ccrs-mazeV1-04-latest","001-ccrs","5002","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860217915","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/9",,"-1","6449618"
"react-ccrs-mazeV1-04-latest","001-ccrs","5003","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860217916","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/9","7580","6449619"
"react-ccrs-mazeV1-04-latest","001-ccrs","5004","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860223073","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/8",,"-1","6449620"
"react-ccrs-mazeV1-04-latest","001-ccrs","5005","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860223074","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/8","7581","6449621"
"react-ccrs-mazeV1-04-latest","001-ccrs","5006","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860227757","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/7",,"-1","6449622"
"react-ccrs-mazeV1-04-latest","001-ccrs","5007","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860227759","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/7","7582","6449623"
"react-ccrs-mazeV1-04-latest","001-ccrs","5008","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860232553","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/6",,"-1","6449624"
"react-ccrs-mazeV1-04-latest","001-ccrs","5009","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860232555","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/6","7583","6449625"
"react-ccrs-mazeV1-04-latest","001-ccrs","5010","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860237613","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/11/5",,"-1","6449626"
"react-ccrs-mazeV1-04-latest","001-ccrs","5011","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860237614","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/11/5","7584","6449627"
"react-ccrs-mazeV1-04-latest","001-ccrs","5012","run-2026-06-07T19-05-57-608Z","AGENT_MOVED","1780860243886","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04","http://127.0.1.1:8080/cells/12/5",,"-1","6449628"
"react-ccrs-mazeV1-04-latest","001-ccrs","5013","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860243887","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/12/5","7585","6449629"
"react-ccrs-mazeV1-04-latest","001-ccrs","5014","run-2026-06-07T19-05-57-608Z","TRANSACTION","1780860249817","react_ccrs_mazeV1_04",,"http://127.0.1.1:8080/cells/12/5","7586","6449630"
