"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-ccrs-mazeV1-01-latest","001-ccrs","79","4780","1780848367912","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/35/28","/cells/35/28"
"react-ccrs-mazeV1-01-latest","001-ccrs","80","4782","1780848375857","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/35/27","/cells/35/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","81","4784","1780848398849","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/34/27","/cells/34/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","82","4786","1780848408521","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/27","/cells/33/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","83","4788","1780848416819","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/26","/cells/33/26"
"react-ccrs-mazeV1-01-latest","001-ccrs","84","4790","1780848439851","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/25","/cells/33/25"
"react-ccrs-mazeV1-01-latest","001-ccrs","85","4792","1780848448050","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/24","/cells/33/24"
"react-ccrs-mazeV1-01-latest","001-ccrs","86","4794","1780848464827","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/24","/cells/32/24"
"react-ccrs-mazeV1-01-latest","001-ccrs","87","4796","1780848475835","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/24","/cells/31/24"
"react-ccrs-mazeV1-01-latest","001-ccrs","88","4798","1780848502766","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/25","/cells/31/25"
"react-ccrs-mazeV1-01-latest","001-ccrs","89","4800","1780848511112","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/26","/cells/31/26"
"react-ccrs-mazeV1-01-latest","001-ccrs","90","4802","1780848520156","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/27","/cells/31/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","91","4804","1780848527696","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/28","/cells/31/28"
"react-ccrs-mazeV1-01-latest","001-ccrs","92","4806","1780848539378","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/29","/cells/31/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","93","4808","1780848547365","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/30/29","/cells/30/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","94","4810","1780848554510","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/29","/cells/29/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","95","4812","1780848564654","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/28","/cells/29/28"
"react-ccrs-mazeV1-01-latest","001-ccrs","96","4814","1780848571425","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/27","/cells/29/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","97","4816","1780848585983","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/26","/cells/29/26"
"react-ccrs-mazeV1-01-latest","001-ccrs","98","4818","1780848594208","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/25","/cells/29/25"
"react-ccrs-mazeV1-01-latest","001-ccrs","99","4820","1780848599801","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/24","/cells/29/24"
"react-ccrs-mazeV1-01-latest","001-ccrs","100","4822","1780848639449","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/25","/cells/29/25"
"react-ccrs-mazeV1-01-latest","001-ccrs","101","4824","1780848647960","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/26","/cells/29/26"
"react-ccrs-mazeV1-01-latest","001-ccrs","102","4827","1780848689097","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/27","/cells/29/27"
"react-ccrs-mazeV1-01-latest","001-ccrs","103","4829","1780848702116","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/28","/cells/29/28"
"react-ccrs-mazeV1-01-latest","001-ccrs","104","4831","1780848709685","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/29/29","/cells/29/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","105","4833","1780848753976","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/30/29","/cells/30/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","106","4835","1780848772434","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/29","/cells/31/29"
"react-ccrs-mazeV1-01-latest","001-ccrs","107","4837","1780848855410","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/31/30","/cells/31/30"
"react-ccrs-mazeV1-01-latest","001-ccrs","108","4839","1780848864696","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/30","/cells/32/30"
"react-ccrs-mazeV1-01-latest","001-ccrs","109","4841","1780848882449","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/30","/cells/33/30"
"react-ccrs-mazeV1-01-latest","001-ccrs","110","4843","1780848890160","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/31","/cells/33/31"
"react-ccrs-mazeV1-01-latest","001-ccrs","111","4845","1780848899576","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/32","/cells/33/32"
"react-ccrs-mazeV1-01-latest","001-ccrs","112","4847","1780848907794","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/33","/cells/33/33"
"react-ccrs-mazeV1-01-latest","001-ccrs","113","4849","1780848916098","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/32/33","/cells/32/33"
"react-ccrs-mazeV1-01-latest","001-ccrs","114","4852","1780848953434","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/33","/cells/33/33"
"react-ccrs-mazeV1-01-latest","001-ccrs","115","4854","1780848960985","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/34","/cells/33/34"
"react-ccrs-mazeV1-01-latest","001-ccrs","116","4856","1780848968553","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/35","/cells/33/35"
"react-ccrs-mazeV1-01-latest","001-ccrs","117","4858","1780848990870","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/33/36","/cells/33/36"
"react-ccrs-mazeV1-01-latest","001-ccrs","118","4860","1780849050518","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/34/36","/cells/34/36"
"react-ccrs-mazeV1-01-latest","001-ccrs","119","4862","1780849073479","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/35/36","/cells/35/36"
"react-ccrs-mazeV1-01-latest","001-ccrs","120","4864","1780849123011","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_01","http://127.0.1.1:8080/cells/36/36","/cells/36/36"
