"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-ccrs-mazeV1-01-latest","001-ccrs","102","http://127.0.1.1:8080/cells/29/27","1780848689097","4827","16690","2026-06-07 18:11:28,993","16972","5","4","1","0","","16690;16699;16785;16871;16957","http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/27;http://127.0.1.1:8080/cells/29/28","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","103","http://127.0.1.1:8080/cells/29/28","1780848702116","4829","16972","2026-06-07 18:11:42,018","17082","3","2","1","0","","16972;16981;17067","http://127.0.1.1:8080/cells/29/28;http://127.0.1.1:8080/cells/29/28;http://127.0.1.1:8080/cells/29/29","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","104","http://127.0.1.1:8080/cells/29/29","1780848709685","4831","17082","2026-06-07 18:11:49,591","17789","10","9","1","0","","17082;17091;17177;17263;17349;17364;17450;17465;17551;17566","http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/29/29;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/maze","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","105","http://127.0.1.1:8080/cells/30/29","1780848753976","4833","17789","2026-06-07 18:12:33,880","18030","7","6","1","0","","17789;17798;17884;17899;17914;18000;18015","http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/30/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","106","http://127.0.1.1:8080/cells/31/29","1780848772434","4835","18030","2026-06-07 18:12:52,349","19477","23","22","1","0","","18030;18039;18144;18249;18354;18369;18384;18489;18504;18519;18534;18639;18654;18759;18774;18879;18894;18909;18924;18939;19044;19149;19254","http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/cells/31/29;http://127.0.1.1:8080/maze","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","107","http://127.0.1.1:8080/cells/31/30","1780848855410","4837","19477","2026-06-07 18:14:15,314","19587","3","2","1","0","","19477;19486;19572","http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/31/30;http://127.0.1.1:8080/cells/32/30","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","108","http://127.0.1.1:8080/cells/32/30","1780848864696","4839","19587","2026-06-07 18:14:24,610","19742","6","5","1","0","","19587;19596;19682;19697;19712;19727","http://127.0.1.1:8080/cells/32/30;http://127.0.1.1:8080/cells/32/30;http://127.0.1.1:8080/cells/33/30;http://127.0.1.1:8080/cells/33/30;http://127.0.1.1:8080/cells/33/30;http://127.0.1.1:8080/cells/33/30","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","109","http://127.0.1.1:8080/cells/33/30","1780848882449","4841","19742","2026-06-07 18:14:42,366","19871","3","2","1","0","","19742;19751;19856","http://127.0.1.1:8080/cells/33/30;http://127.0.1.1:8080/cells/33/30;http://127.0.1.1:8080/cells/33/31","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","110","http://127.0.1.1:8080/cells/33/31","1780848890160","4843","19871","2026-06-07 18:14:50,053","19981","3","2","1","0","","19871;19880;19966","http://127.0.1.1:8080/cells/33/31;http://127.0.1.1:8080/cells/33/31;http://127.0.1.1:8080/cells/33/32","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","111","http://127.0.1.1:8080/cells/33/32","1780848899576","4845","19981","2026-06-07 18:14:59,465","20091","3","2","1","0","","19981;19990;20076","http://127.0.1.1:8080/cells/33/32;http://127.0.1.1:8080/cells/33/32;http://127.0.1.1:8080/cells/33/33","target_timestamp_order"
