"batch_id","run_id","line","mase_run_id","type","timestamp","agent","cell","graph","transaction_id","archive_id"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","492","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394513663","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/24",,"-1","6475102"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","493","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394513663","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/24","2638","6475103"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","494","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394691762","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/25",,"-1","6475104"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","495","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394691762","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/25","2639","6475105"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","496","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394700064","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/26",,"-1","6475106"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","497","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394700064","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/26","2640","6475107"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","498","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394757473","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/27",,"-1","6475108"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","499","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394757473","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/27","2641","6475109"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","500","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394793335","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/28",,"-1","6475110"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","501","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394793335","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/28","2642","6475111"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","502","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394834058","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/29",,"-1","6475112"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","503","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394834059","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/29","2643","6475113"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","504","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394847995","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/30",,"-1","6475114"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","505","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394847995","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/30","2644","6475115"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","506","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394950097","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/31",,"-1","6475116"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","507","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394950097","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/31","2645","6475117"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","508","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394959128","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/31",,"-1","6475118"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","509","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394959129","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/31","2646","6475119"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","510","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782394987198","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/32",,"-1","6475120"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","511","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782394987199","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/32","2647","6475121"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","512","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395103678","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/31",,"-1","6475122"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","513","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395103682","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/31","2648","6475123"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","514","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395127984","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/35/31",,"-1","6475124"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","515","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395127985","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/35/31","2649","6475125"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","516","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395182387","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/35/30",,"-1","6475126"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","517","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395182388","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/35/30","2650","6475127"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","518","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395298335","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/35/31",,"-1","6475128"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","519","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395298337","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/35/31","2651","6475129"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","520","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395323306","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/36/31",,"-1","6475130"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","521","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395323307","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/36/31","2652","6475131"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","522","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395420875","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/37/31",,"-1","6475132"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","523","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395420875","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/37/31","2653","6475133"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","524","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395434240","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/38/31",,"-1","6475134"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","525","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395434240","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/38/31","2654","6475135"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","526","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395463577","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/38/32",,"-1","6475136"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","527","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395463579","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/38/32","2655","6475137"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","528","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395499087","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/39/32",,"-1","6475138"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","529","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395499094","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/39/32","2656","6475139"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","530","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395511008","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/39/33",,"-1","6475140"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","531","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395511010","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/39/33","2657","6475141"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","532","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395521209","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/40/33",,"-1","6475142"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","533","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395521209","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/40/33","2658","6475143"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","534","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395638607","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/39/34","2659","6475144"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","535","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395649258","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/39/33",,"-1","6475145"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","536","run-2026-06-25T12-15-53-079Z","TRANSACTION","1782395649260","react_ccrs_mazeV1_t2",,"http://127.0.1.1:8080/cells/39/33","2660","6475146"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","537","run-2026-06-25T12-15-53-079Z","AGENT_MOVED","1782395663189","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/39/34",,"-1","6475147"
