"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","53","306","1782390666257","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/6","/cells/9/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","54","308","1782390677405","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/6","/cells/10/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","55","310","1782390711161","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","56","312","1782390765312","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/5","/cells/11/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","57","314","1782390773004","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/5","/cells/12/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","58","317","1782390784878","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/4","/cells/12/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","59","319","1782390803837","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/3","/cells/12/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","60","321","1782390871306","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/3","/cells/11/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","61","323","1782390878964","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/3","/cells/10/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","62","325","1782390918971","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/2","/cells/10/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","63","327","1782390937787","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/2","/cells/9/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","64","329","1782390943731","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/2","/cells/8/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","65","331","1782391030855","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/2","/cells/7/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","66","333","1782391036090","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/3","/cells/7/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","67","335","1782391041312","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/7/4","/cells/7/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","68","337","1782391049876","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/4","/cells/8/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","69","339","1782391071391","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/5","/cells/8/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","70","341","1782391077098","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/8/6","/cells/8/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","71","343","1782391092330","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/9/6","/cells/9/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","72","345","1782391099871","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/10/6","/cells/10/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","73","347","1782391110583","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","74","349","1782391139598","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/11/5","/cells/11/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","75","351","1782391147119","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/12/5","/cells/12/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","76","354","1782391301070","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/13/5","/cells/13/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","77","356","1782391324117","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/14/5","/cells/14/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","78","358","1782391396731","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/5","/cells/15/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","79","360","1782391420159","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/4","/cells/15/4"
