"batch_id","run_id","move_sequence","move_cell","move_timestamp","duration_ms","action_count","http_success_count","http_failure_count","get_count","post_count","status_codes"
"react-baseline-vs-ccrs-v2","700-baseline","187","http://127.0.1.1:8080/cells/7/4","1782570637996","6079","4","3","1","3","1","201;200;200;403"
"react-baseline-vs-ccrs-v2","700-baseline","188","http://127.0.1.1:8080/cells/8/4","1782570649189","11193","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","189","http://127.0.1.1:8080/cells/8/5","1782570654935","5746","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","190","http://127.0.1.1:8080/cells/8/6","1782570663689","8754","4","3","1","2","2","400;201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","191","http://127.0.1.1:8080/cells/9/6","1782570672138","8449","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","192","http://127.0.1.1:8080/cells/10/6","1782570679761","7623","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","193","http://127.0.1.1:8080/cells/11/6","1782570688296","8535","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","194","http://127.0.1.1:8080/cells/11/7","1782570697186","8890","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","195","http://127.0.1.1:8080/cells/11/8","1782570705515","8329","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","196","http://127.0.1.1:8080/cells/11/9","1782570712063","6548","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","197","http://127.0.1.1:8080/cells/11/10","1782570717849","5786","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","198","http://127.0.1.1:8080/cells/11/11","1782570725841","7992","11","11","0","10","1","201;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","199","http://127.0.1.1:8080/cells/10/11","1782570753696","27855","19","19","0","18","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","200","http://127.0.1.1:8080/cells/11/11","1782570799132","45436","3","2","1","2","1","201;200;403"
"react-baseline-vs-ccrs-v2","700-baseline","201","http://127.0.1.1:8080/cells/11/10","1782570806969","7837","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","202","http://127.0.1.1:8080/cells/11/9","1782570818330","11361","4","3","1","2","2","400;200;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","203","http://127.0.1.1:8080/cells/11/8","1782570825596","7266","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","204","http://127.0.1.1:8080/cells/11/7","1782570833657","8061","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","205","http://127.0.1.1:8080/cells/11/6","1782570840968","7311","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","206","http://127.0.1.1:8080/cells/10/6","1782570846310","5342","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","207","http://127.0.1.1:8080/cells/9/6","1782570852178","5868","8","7","1","7","1","201;200;200;200;200;200;403;200"
"react-baseline-vs-ccrs-v2","700-baseline","208","http://127.0.1.1:8080/cells/8/6","1782570872373","20195","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","209","http://127.0.1.1:8080/cells/7/6","1782570878572","6199","18","18","0","17","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","210","http://127.0.1.1:8080/cells/8/6","1782570924421","45849","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","211","http://127.0.1.1:8080/cells/8/7","1782570929923","5502","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","212","http://127.0.1.1:8080/cells/8/8","1782570938427","8504","24","23","1","23","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","213","http://127.0.1.1:8080/cells/7/8","1782570992436","54009","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","214","http://127.0.1.1:8080/cells/7/9","1782570997615","5179","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","215","http://127.0.1.1:8080/cells/6/9","1782571007079","9464","3","2","1","1","2","400;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","216","http://127.0.1.1:8080/cells/5/9","1782571012769","5690","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","217","http://127.0.1.1:8080/cells/4/9","1782571018267","5498","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","218","http://127.0.1.1:8080/cells/3/9","1782571023820","5553","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","219","http://127.0.1.1:8080/cells/2/9","1782571029197","5377","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","220","http://127.0.1.1:8080/cells/2/10","1782571035146","5949","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","221","http://127.0.1.1:8080/cells/1/10","1782571040798","5652","24","23","1","22","2","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;409;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","222","http://127.0.1.1:8080/cells/2/10","1782571101380","60582","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","223","http://127.0.1.1:8080/cells/2/11","1782571106639","5259","13","13","0","12","1","201;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","224","http://127.0.1.1:8080/cells/2/10","1782571136053","29414","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","225","http://127.0.1.1:8080/cells/2/9","1782571141253","5200","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","226","http://127.0.1.1:8080/cells/3/9","1782571149488","8235","3","2","1","1","2","400;201;200"
"react-baseline-vs-ccrs-v2","700-baseline","227","http://127.0.1.1:8080/cells/4/9","1782571155539","6051","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","228","http://127.0.1.1:8080/cells/5/9","1782571164958","9419","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","700-baseline","229","http://127.0.1.1:8080/cells/5/8","1782571169818","4860","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","700-baseline","230","http://127.0.1.1:8080/cells/5/7","1782571177083","7265","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","1","http://127.0.1.1:8080/cells/0","1782497818297",,"2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","2","http://127.0.1.1:8080/cells/0/2","1782497823730","5433","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","3","http://127.0.1.1:8080/cells/1/2","1782497829250","5520","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","4","http://127.0.1.1:8080/cells/2/2","1782497833892","4642","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","5","http://127.0.1.1:8080/cells/3/2","1782497840394","6502","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","6","http://127.0.1.1:8080/cells/4/2","1782497847754","7360","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","7","http://127.0.1.1:8080/cells/5/2","1782497853294","5540","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","8","http://127.0.1.1:8080/cells/6/2","1782497858596","5302","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","9","http://127.0.1.1:8080/cells/7/2","1782497864020","5424","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","10","http://127.0.1.1:8080/cells/7/3","1782497869359","5339","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","11","http://127.0.1.1:8080/cells/7/4","1782497874981","5622","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","12","http://127.0.1.1:8080/cells/8/4","1782497883415","8434","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","13","http://127.0.1.1:8080/cells/8/5","1782497888869","5454","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","14","http://127.0.1.1:8080/cells/8/6","1782497894450","5581","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","15","http://127.0.1.1:8080/cells/9/6","1782497900709","6259","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","16","http://127.0.1.1:8080/cells/10/6","1782497906211","5502","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","17","http://127.0.1.1:8080/cells/11/6","1782497913233","7022","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","18","http://127.0.1.1:8080/cells/11/5","1782497920635","7402","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","19","http://127.0.1.1:8080/cells/12/5","1782497926731","6096","4","4","0","2","2","201;200;201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","20","http://127.0.1.1:8080/cells/12/4","1782497940630","13899","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","21","http://127.0.1.1:8080/cells/12/3","1782497946420","5790","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","22","http://127.0.1.1:8080/cells/11/3","1782497952174","5754","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","23","http://127.0.1.1:8080/cells/10/3","1782497958441","6267","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","24","http://127.0.1.1:8080/cells/11/3","1782497964564","6123","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","25","http://127.0.1.1:8080/cells/10/3","1782497970155","5591","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","26","http://127.0.1.1:8080/cells/10/2","1782497977542","7387","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","27","http://127.0.1.1:8080/cells/9/2","1782497982967","5425","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","28","http://127.0.1.1:8080/cells/8/2","1782497992446","9479","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","29","http://127.0.1.1:8080/cells/7/2","1782497999386","6940","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","30","http://127.0.1.1:8080/cells/7/3","1782498004738","5352","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","31","http://127.0.1.1:8080/cells/7/4","1782498011288","6550","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","32","http://127.0.1.1:8080/cells/8/4","1782498017565","6277","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","33","http://127.0.1.1:8080/cells/8/5","1782498023739","6174","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","34","http://127.0.1.1:8080/cells/8/6","1782498029506","5767","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","35","http://127.0.1.1:8080/cells/9/6","1782498034975","5469","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","36","http://127.0.1.1:8080/cells/10/6","1782498041561","6586","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","37","http://127.0.1.1:8080/cells/11/6","1782498047995","6434","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","38","http://127.0.1.1:8080/cells/11/5","1782498054254","6259","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","39","http://127.0.1.1:8080/cells/12/5","1782498059935","5681","6","6","0","3","3","201;200;201;200;201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","40","http://127.0.1.1:8080/cells/13/5","1782498093831","33896","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","41","http://127.0.1.1:8080/cells/14/5","1782498099694","5863","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","42","http://127.0.1.1:8080/cells/15/5","1782498106669","6975","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","43","http://127.0.1.1:8080/cells/15/6","1782498112725","6056","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","44","http://127.0.1.1:8080/cells/15/7","1782498118736","6011","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","45","http://127.0.1.1:8080/cells/15/8","1782498124223","5487","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","46","http://127.0.1.1:8080/cells/16/8","1782498131298","7075","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","47","http://127.0.1.1:8080/cells/17/8","1782498136866","5568","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","48","http://127.0.1.1:8080/cells/18/8","1782498143131","6265","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","49","http://127.0.1.1:8080/cells/18/9","1782498149085","5954","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","50","http://127.0.1.1:8080/cells/19/9","1782498156157","7072","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","51","http://127.0.1.1:8080/cells/20/9","1782498164063","7906","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","52","http://127.0.1.1:8080/cells/21/9","1782498171896","7833","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","53","http://127.0.1.1:8080/cells/22/9","1782498178348","6452","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","54","http://127.0.1.1:8080/cells/23/9","1782498187741","9393","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","55","http://127.0.1.1:8080/cells/23/10","1782498194251","6510","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","56","http://127.0.1.1:8080/cells/24/10","1782498200620","6369","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","57","http://127.0.1.1:8080/cells/25/10","1782498207071","6451","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","58","http://127.0.1.1:8080/cells/26/10","1782498213707","6636","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","59","http://127.0.1.1:8080/cells/26/11","1782498219959","6252","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","60","http://127.0.1.1:8080/cells/27/11","1782498226369","6410","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","61","http://127.0.1.1:8080/cells/28/11","1782498232767","6398","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","62","http://127.0.1.1:8080/cells/28/12","1782498239187","6420","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","63","http://127.0.1.1:8080/cells/28/13","1782498245024","5837","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","64","http://127.0.1.1:8080/cells/28/14","1782498250804","5780","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","65","http://127.0.1.1:8080/cells/28/15","1782498256464","5660","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","66","http://127.0.1.1:8080/cells/29/15","1782498262242","5778","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","67","http://127.0.1.1:8080/cells/29/16","1782498268934","6692","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","68","http://127.0.1.1:8080/cells/30/16","1782498276472","7538","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","69","http://127.0.1.1:8080/cells/31/16","1782498282147","5675","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","70","http://127.0.1.1:8080/cells/31/17","1782498288177","6030","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","71","http://127.0.1.1:8080/cells/32/17","1782498295131","6954","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","72","http://127.0.1.1:8080/cells/32/18","1782498300876","5745","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","73","http://127.0.1.1:8080/cells/32/19","1782498306702","5826","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","74","http://127.0.1.1:8080/cells/33/19","1782498313191","6489","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","75","http://127.0.1.1:8080/cells/34/19","1782498319905","6714","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","76","http://127.0.1.1:8080/cells/34/20","1782498325798","5893","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","77","http://127.0.1.1:8080/cells/34/21","1782498331325","5527","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","78","http://127.0.1.1:8080/cells/35/21","1782498337830","6505","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","79","http://127.0.1.1:8080/cells/36/21","1782498343869","6039","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","80","http://127.0.1.1:8080/cells/36/22","1782498349727","5858","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","81","http://127.0.1.1:8080/cells/36/23","1782498355534","5807","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","82","http://127.0.1.1:8080/cells/37/23","1782498364732","9198","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","83","http://127.0.1.1:8080/cells/37/24","1782498370455","5723","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","84","http://127.0.1.1:8080/cells/37/25","1782498376453","5998","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","85","http://127.0.1.1:8080/cells/37/26","1782498381981","5528","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","86","http://127.0.1.1:8080/cells/37/27","1782498387995","6014","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","87","http://127.0.1.1:8080/cells/37/28","1782498393428","5433","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","88","http://127.0.1.1:8080/cells/37/29","1782498400293","6865","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","89","http://127.0.1.1:8080/cells/37/30","1782498405909","5616","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","90","http://127.0.1.1:8080/cells/37/31","1782498411525","5616","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","91","http://127.0.1.1:8080/cells/36/31","1782498417387","5862","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","92","http://127.0.1.1:8080/cells/35/31","1782498424830","7443","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","93","http://127.0.1.1:8080/cells/35/30","1782498431503","6673","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","94","http://127.0.1.1:8080/cells/35/31","1782498436898","5395","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","95","http://127.0.1.1:8080/cells/35/30","1782498442655","5757","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","96","http://127.0.1.1:8080/cells/35/29","1782498449481","6826","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","97","http://127.0.1.1:8080/cells/35/28","1782498459470","9989","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","98","http://127.0.1.1:8080/cells/35/27","1782498469181","9711","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","99","http://127.0.1.1:8080/cells/34/27","1782498475874","6693","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","100","http://127.0.1.1:8080/cells/33/27","1782498481758","5884","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","101","http://127.0.1.1:8080/cells/33/26","1782498488639","6881","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","102","http://127.0.1.1:8080/cells/33/25","1782498516333","27694","7","4","3","6","1","201;200;200;403;403;200;403"
"react-baseline-vs-ccrs-v2","800-ccrs","103","http://127.0.1.1:8080/cells/33/24","1782498538744","22411","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","104","http://127.0.1.1:8080/cells/32/24","1782498546501","7757","21","13","8","20","1","201;200;200;403;403;403;200;200;403;403;403;200;200;403;200;200;200;403;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","105","http://127.0.1.1:8080/cells/31/24","1782498616386","69885","4","3","1","3","1","201;200;403;200"
"react-baseline-vs-ccrs-v2","800-ccrs","106","http://127.0.1.1:8080/cells/31/25","1782498631178","14792","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","107","http://127.0.1.1:8080/cells/31/26","1782498638254","7076","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","108","http://127.0.1.1:8080/cells/31/27","1782498646083","7829","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","109","http://127.0.1.1:8080/cells/31/28","1782498657371","11288","4","3","1","3","1","201;200;200;403"
"react-baseline-vs-ccrs-v2","800-ccrs","110","http://127.0.1.1:8080/cells/31/29","1782498670315","12944","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","111","http://127.0.1.1:8080/cells/30/29","1782498677892","7577","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","112","http://127.0.1.1:8080/cells/29/29","1782498687278","9386","7","7","0","6","1","201;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","113","http://127.0.1.1:8080/cells/29/28","1782498714151","26873","14","14","0","13","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","114","http://127.0.1.1:8080/cells/29/27","1782498761379","47228","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","115","http://127.0.1.1:8080/cells/29/26","1782498777578","16199","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","116","http://127.0.1.1:8080/cells/29/25","1782498795070","17492","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","117","http://127.0.1.1:8080/cells/29/24","1782498805446","10376","7","7","0","6","1","201;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","118","http://127.0.1.1:8080/cells/29/25","1782498850190","44744","17","9","8","16","1","201;200;403;403;200;403;403;200;200;403;200;403;200;403;200;403;200"
"react-baseline-vs-ccrs-v2","800-ccrs","119","http://127.0.1.1:8080/cells/29/26","1782498910406","60216","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","120","http://127.0.1.1:8080/cells/29/27","1782498924113","13707","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","121","http://127.0.1.1:8080/cells/29/28","1782498937560","13447","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","122","http://127.0.1.1:8080/cells/29/29","1782498950559","12999","4","3","1","3","1","201;200;403;200"
"react-baseline-vs-ccrs-v2","800-ccrs","123","http://127.0.1.1:8080/cells/30/29","1782498964576","14017","4","3","1","3","1","201;200;403;200"
"react-baseline-vs-ccrs-v2","800-ccrs","124","http://127.0.1.1:8080/cells/31/29","1782498980242","15666","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","125","http://127.0.1.1:8080/cells/31/30","1782498988321","8079","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","126","http://127.0.1.1:8080/cells/32/30","1782498995670","7349","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","127","http://127.0.1.1:8080/cells/33/30","1782499008507","12837","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","128","http://127.0.1.1:8080/cells/33/31","1782499015530","7023","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","129","http://127.0.1.1:8080/cells/33/32","1782499025887","10357","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","130","http://127.0.1.1:8080/cells/33/33","1782499036528","10641","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","131","http://127.0.1.1:8080/cells/33/34","1782499047622","11094","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","132","http://127.0.1.1:8080/cells/33/35","1782499056392","8770","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","133","http://127.0.1.1:8080/cells/33/36","1782499066653","10261","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","134","http://127.0.1.1:8080/cells/32/36","1782499074914","8261","7","7","0","6","1","201;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","135","http://127.0.1.1:8080/cells/31/36","1782499102413","27499","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","136","http://127.0.1.1:8080/cells/31/35","1782499113958","11545","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","137","http://127.0.1.1:8080/cells/31/36","1782499138209","24251","5","4","1","4","1","201;200;403;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","138","http://127.0.1.1:8080/cells/30/36","1782499158536","20327","10","10","0","9","1","201;200;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","139","http://127.0.1.1:8080/cells/31/36","1782499196141","37605","7","2","5","6","1","201;200;403;403;403;403;403"
"react-baseline-vs-ccrs-v2","800-ccrs","140","http://127.0.1.1:8080/cells/32/36","1782499237718","41577","9","9","0","8","1","201;200;200;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","141","http://127.0.1.1:8080/cells/33/36","1782499267669","29951","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","142","http://127.0.1.1:8080/cells/34/36","1782499277341","9672","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","143","http://127.0.1.1:8080/cells/35/36","1782499284572","7231","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","144","http://127.0.1.1:8080/cells/36/36","1782499292867","8295","4","4","0","2","2","201;200;201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","145","http://127.0.1.1:8080/cells/36/37","1782499318745","25878","3","3","0","2","1","201;200;200"
