"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-baseline-vs-ccrs-v2","700-baseline","32","http://127.0.1.1:8080/cells/5/3","1782568839109","4822","552","2026-06-27 16:00:38,981","678","21","20","1","0","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200","552;558;564;570;576;582;588;594;600;606;612;618;624;630;636;642;648;654;660;666;672","http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3;http://127.0.1.1:8080/cells/5/3","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","33","http://127.0.1.1:8080/cells/5/2","1782568891105","4824","678","2026-06-27 16:01:31,022","690","2","1","1","0","201;200","678;684","http://127.0.1.1:8080/cells/5/2;http://127.0.1.1:8080/cells/5/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","34","http://127.0.1.1:8080/cells/4/2","1782568896334","4826","690","2026-06-27 16:01:36,224","702","2","1","1","0","201;200","690;696","http://127.0.1.1:8080/cells/4/2;http://127.0.1.1:8080/cells/4/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","35","http://127.0.1.1:8080/cells/3/2","1782568901288","4828","702","2026-06-27 16:01:41,197","738","6","5","1","0","201;200;200;200;200;200","702;708;714;720;726;732","http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","36","http://127.0.1.1:8080/cells/2/2","1782568914831","4830","738","2026-06-27 16:01:54,756","750","2","1","1","0","201;200","738;744","http://127.0.1.1:8080/cells/2/2;http://127.0.1.1:8080/cells/2/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","37","http://127.0.1.1:8080/cells/1/2","1782568920703","4832","750","2026-06-27 16:02:00,605","768","3","2","1","0","201;200;200","750;756;762","http://127.0.1.1:8080/cells/1/2;http://127.0.1.1:8080/cells/1/2;http://127.0.1.1:8080/cells/1/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","38","http://127.0.1.1:8080/cells/0/2","1782568928148","4834","768","2026-06-27 16:02:08,063","780","2","1","1","0","201;200","768;774","http://127.0.1.1:8080/cells/0/2;http://127.0.1.1:8080/cells/0/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","39","http://127.0.1.1:8080/cells/0","1782568933743","4836","780","2026-06-27 16:02:13,635","918","23","22","1","0","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200","780;786;792;798;804;810;816;822;828;834;840;846;852;858;864;870;876;882;888;894;900;906;912","http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","40","http://127.0.1.1:8080/cells/0/2","1782568990455","4838","918","2026-06-27 16:03:10,339","936","3","2","1","0","201;200;200","918;924;930","http://127.0.1.1:8080/cells/0/2;http://127.0.1.1:8080/cells/0/2;http://127.0.1.1:8080/cells/0/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","41","http://127.0.1.1:8080/cells/1/2","1782568997911","4840","936","2026-06-27 16:03:17,824","954","3","2","1","0","201;200;200","936;942;948","http://127.0.1.1:8080/cells/1/2;http://127.0.1.1:8080/cells/1/2;http://127.0.1.1:8080/cells/1/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","42","http://127.0.1.1:8080/cells/2/2","1782569004838","4842","954","2026-06-27 16:03:24,730","966","2","1","1","0","201;200","954;960","http://127.0.1.1:8080/cells/2/2;http://127.0.1.1:8080/cells/2/2","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","43","http://127.0.1.1:8080/cells/2/3","1782569009902","4844","966","2026-06-27 16:03:29,814","978","2","1","1","0","201;200","966;972","http://127.0.1.1:8080/cells/2/3;http://127.0.1.1:8080/cells/2/3","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","44","http://127.0.1.1:8080/cells/2/4","1782569014592","4846","978","2026-06-27 16:03:34,502","996","3","2","1","0","201;200;200","978;984;990","http://127.0.1.1:8080/cells/2/4;http://127.0.1.1:8080/cells/2/4;http://127.0.1.1:8080/cells/2/4","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","45","http://127.0.1.1:8080/cells/1/4","1782569021573","4848","996","2026-06-27 16:03:41,493","1014","3","2","1","0","201;200;200","996;1002;1008","http://127.0.1.1:8080/cells/1/4;http://127.0.1.1:8080/cells/1/4;http://127.0.1.1:8080/cells/1/4","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","46","http://127.0.1.1:8080/cells/1/5","1782569028600","4850","1014","2026-06-27 16:03:48,521","1026","2","1","1","0","201;200","1014;1020","http://127.0.1.1:8080/cells/1/5;http://127.0.1.1:8080/cells/1/5","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","47","http://127.0.1.1:8080/cells/1/6","1782569033559","4852","1026","2026-06-27 16:03:53,482","1038","2","1","1","0","201;200","1026;1032","http://127.0.1.1:8080/cells/1/6;http://127.0.1.1:8080/cells/1/6","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","48","http://127.0.1.1:8080/cells/1/7","1782569038442","4854","1038","2026-06-27 16:03:58,354","1050","2","1","1","0","201;200","1038;1044","http://127.0.1.1:8080/cells/1/7;http://127.0.1.1:8080/cells/1/7","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","49","http://127.0.1.1:8080/cells/1/6","1782569046497","4856","1050","2026-06-27 16:04:03,122","1073","4","2","2","1","400;201;200;200","1050;1055;1061;1067","http://127.0.1.1:8080/cells/1/6;http://127.0.1.1:8080/cells/1/6;http://127.0.1.1:8080/cells/1/6;http://127.0.1.1:8080/cells/1/6","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","50","http://127.0.1.1:8080/cells/2/6","1782569053299","4858","1073","2026-06-27 16:04:13,218","1091","3","2","1","0","201;200;200","1073;1079;1085","http://127.0.1.1:8080/cells/2/6;http://127.0.1.1:8080/cells/2/6;http://127.0.1.1:8080/cells/2/6","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","51","http://127.0.1.1:8080/cells/3/6","1782569060852","4860","1091","2026-06-27 16:04:20,754","1103","2","1","1","0","201;200","1091;1097","http://127.0.1.1:8080/cells/3/6;http://127.0.1.1:8080/cells/3/6","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","52","http://127.0.1.1:8080/cells/3/7","1782569066646","4862","1103","2026-06-27 16:04:26,576","1115","2","1","1","0","201;200","1103;1109","http://127.0.1.1:8080/cells/3/7;http://127.0.1.1:8080/cells/3/7","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","53","http://127.0.1.1:8080/cells/3/8","1782569073489","4864","1115","2026-06-27 16:04:33,397","1127","2","1","1","0","201;200","1115;1121","http://127.0.1.1:8080/cells/3/8;http://127.0.1.1:8080/cells/3/8","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","54","http://127.0.1.1:8080/cells/3/9","1782569078230","4866","1127","2026-06-27 16:04:38,145","1139","2","1","1","0","201;200","1127;1133","http://127.0.1.1:8080/cells/3/9;http://127.0.1.1:8080/cells/3/9","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","55","http://127.0.1.1:8080/cells/2/9","1782569083261","4868","1139","2026-06-27 16:04:43,188","1151","2","1","1","0","201;200","1139;1145","http://127.0.1.1:8080/cells/2/9;http://127.0.1.1:8080/cells/2/9","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","56","http://127.0.1.1:8080/cells/2/10","1782569087751","4870","1151","2026-06-27 16:04:47,670","1163","2","1","1","0","201;200","1151;1157","http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","57","http://127.0.1.1:8080/cells/1/10","1782569092205","4872","1163","2026-06-27 16:04:52,128","1187","4","3","1","0","201;200;200;200","1163;1169;1175;1181","http://127.0.1.1:8080/cells/1/10;http://127.0.1.1:8080/cells/1/10;http://127.0.1.1:8080/cells/1/10;http://127.0.1.1:8080/cells/1/10","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","58","http://127.0.1.1:8080/cells/2/10","1782569105829","4874","1187","2026-06-27 16:05:05,750","1217","5","4","1","0","201;200;200;200;200","1187;1193;1199;1205;1211","http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","59","http://127.0.1.1:8080/cells/2/11","1782569116384","4876","1217","2026-06-27 16:05:16,305","1247","5","4","1","0","201;200;200;200;200","1217;1223;1229;1235;1241","http://127.0.1.1:8080/cells/2/11;http://127.0.1.1:8080/cells/2/11;http://127.0.1.1:8080/cells/2/11;http://127.0.1.1:8080/cells/2/11;http://127.0.1.1:8080/cells/2/11","target_timestamp_order"
"react-baseline-vs-ccrs-v2","700-baseline","60","http://127.0.1.1:8080/cells/2/10","1782569126927","4878","1247","2026-06-27 16:05:26,847","1265","3","2","1","0","201;200;200","1247;1253;1259","http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10;http://127.0.1.1:8080/cells/2/10","target_timestamp_order"
