"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v2","700-baseline","127","5014","1782569882704","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/10","/cells/11/10"
"react-baseline-vs-ccrs-v2","700-baseline","128","5016","1782569887971","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","129","5018","1782569897640","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/11","/cells/12/11"
"react-baseline-vs-ccrs-v2","700-baseline","130","5020","1782569979357","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","131","5022","1782569985061","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/11","/cells/10/11"
"react-baseline-vs-ccrs-v2","700-baseline","132","5024","1782570044207","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/11","/cells/11/11"
"react-baseline-vs-ccrs-v2","700-baseline","133","5026","1782570050034","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/10","/cells/11/10"
"react-baseline-vs-ccrs-v2","700-baseline","134","5028","1782570055918","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/9","/cells/11/9"
"react-baseline-vs-ccrs-v2","700-baseline","135","5030","1782570063420","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/8","/cells/11/8"
"react-baseline-vs-ccrs-v2","700-baseline","136","5032","1782570074652","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/7","/cells/11/7"
"react-baseline-vs-ccrs-v2","700-baseline","137","5034","1782570099212","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/6","/cells/11/6"
"react-baseline-vs-ccrs-v2","700-baseline","138","5036","1782570104978","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/5","/cells/11/5"
"react-baseline-vs-ccrs-v2","700-baseline","139","5038","1782570109976","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/5","/cells/12/5"
